filename,Actual,Prediction,reason
4-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace shows frequent saccades and shifts in focus between different instruments including MCDU, ND, FCU, and external view, which suggests heightened alertness and an attempt to detect abnormalities."
18-BB2AA_Task1-Detected.json,Pos,1,The gaze trace shows multiple fixations on critical areas like 'ND' (Navigation Display) and 'ECAM and MFD' (Electronic Centralized Aircraft Monitor and Multi-Function Display) with significant saccades in between. This pattern is indicative of the pilot scanning essential displays to detect abnormalities.
2-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace includes several instances of the 'ND' (Non-Detection) and 'PFD' (Primary Flight Display) categories, which are indicative of the pilot checking for abnormalities. The presence of saccades, which are quick eye movements between fixation points, further suggests active scanning behavior typical of abnormality detection."
17-BB2AA_Task2-Detected.json,Pos,1,"The pilot's gaze trace includes multiple fixations on critical instruments and displays (e.g., ECAM and MFD, ND, and FCU) for prolonged periods, with accompanying pupil dilation variations, suggesting high cognitive load and detailed scanning behavior. This pattern aligns with the task of abnormality detection rather than normal monitoring."
16-BB2AA_Task1-Detected.json,Pos,1,"The gaze trace indicates frequent and prolonged attention to 'ECAM and MFD' panels interspersed with brief saccades. This pattern suggests the pilot is methodically scanning for abnormalities, as ECAM and MFD panels are critical for monitoring and diagnosing aircraft systems."
3-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace exhibits a pattern of frequent saccades and normal dwells, which is typical behavior when scanning for abnormalities. The presence of short ND phases combined with multiple saccades suggests concentrated visual scanning, indicative of abnormality detection rather than routine monitoring."
7-BB2AA_Task1-Detected.json,Pos,1,"The pilot's gaze trace indicates frequent saccades interspersed with focused periods on various cockpit displays such as the MCDU, FCU, ND, and ECAM/MFD. The rapid shifts and multiple checks across different systems suggest active scanning and diagnostic behavior, typical of abnormality detection, rather than routine monitoring."
9-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace includes several instances of 'ND' (abnormality detection) combined with frequent saccades, indicating active scanning behavior. This pattern is consistent with a pilot conducting abnormality detection rather than normal monitoring."
10-AA2BB_Task1-Detected.json,Pos,1,"The pilot's frequent glances at critical flight display areas such as ECAM and MFD, combined with consistently high pupil dilation levels, indicate heightened attention and possible detection of abnormality. The sequence shows a pattern of quick saccades followed by focused attention on ECAM and MFD, suggesting active monitoring and troubleshooting."
7-AA2BB_Task2-Detected.json,Pos,1,"The gaze trace shows multiple observations of ND (Navigation Display), PFD (Primary Flight Display), and ECAM and MFD (Electronic Centralized Aircraft Monitor and Multifunction Display) with prolonged fixation durations, which are typical indicators of abnormality detection behavior. Additionally, there is an elevated and fluctuating pupil diameter observed across these fixations, suggesting increased cognitive load and attention, which aligns with the activity of troubleshooting or detecting irregularities."
1-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace indicates the pilot is frequently switching focus between different cockpit displays such as PFD, ND, ECAM and MFD, and LDG, interspersed with saccades and occasional focus on 'Others'. This pattern suggests the pilot is actively looking for discrepancies or abnormalities across multiple instruments, which is typical behavior for abnormality detection rather than routine monitoring."
14-AA2BB_Task2-Detected.json,Pos,1,"The gaze trace shows several periods of 'saccade' and 'ND' (non-directional) patterns typically associated with focused scanning and detection tasks. The pilot's pupil size also fluctuates significantly, indicating heightened cognitive load and visual attention, which are consistent with conducting abnormality detection rather than normal monitoring."
18-AA2BB_Task2-Detected.json,Pos,1,"The gaze trace shows the pilot frequently shifting focus between various instruments and components, such as 'MCDU', 'PFD', 'LDG', and 'ND', alongside short 'saccade' intervals. This pattern suggests active scanning behavior, which is characteristic of abnormality detection rather than routine monitoring."
9-BB2AA_Task1-Detected.json,Pos,1,"The gaze trace shows a repeated focus on ECAM and MFD, which are key displays used for monitoring aircraft systems and detecting abnormalities. The frequent switches between saccades and direct observation of ECAM and MFD screens suggest that the pilot is actively scanning for potential issues and not just performing routine monitoring."
11-AA2BB_Task2-Detected.json,Pos,1,"The pilot's gaze is focused significantly on PFD, ND, and MCDU with frequent saccades, indicative of detailed scanning and abnormality detection rather than routine monitoring."
8-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace shows multiple instances of 'ND' (Near-Dwell) events, which are often associated with scanning instruments more closely, a behavior aligned with abnormality detection. The durations of these 'ND' events are significant (731, 561, 1603, and 1913 ms), indicating prolonged attention which is characteristic of checking instruments for anomalies."
10-AA2BB_Task2-Detected.json,Pos,1,"The gaze trace shows a pattern that indicates the pilot is conducting abnormality detection. This is evidenced by the frequent transitions between normal duration (ND) fixations and saccades, which is typical in scanning and checking for irregularities. The ND periods are often followed by saccades of varying durations, suggesting focused inspection and quick shifts in attention, likely seeking specific cues or abnormalities. The presence of multiple saccades in a short period further supports active scanning behavior, consistent with abnormality detection."
15-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace shows multiple instances of 'ND' (Non-Detection Time) and 'PFD' (Primary Flight Display) with relatively consistent pupil dilation changes. The pilot appears to be actively scanning and detecting abnormalities, as indicated by the periods of 'ND' where there is likely a focus on specific instruments or indicators followed by 'PFD' which suggests cross-checking with primary flight displays. The presence of saccades indicates active scanning and attention shifting, typical in abnormality detection."
3-BB2AA_Task1-Detected.json,Pos,1,"The gaze trace shows focused attention on ECAM and MFD (2214 ms), which are critical for monitoring aircraft systems and detecting abnormalities. The pilot's pupil size is relatively larger while looking at these displays, indicating cognitive load and engagement in tasks requiring concentration. Frequent saccades suggest scanning patterns typical in abnormality detection."
12-AA2BB_Task1-Detected.json,Pos,1,The pilot's gaze is predominantly focused on the ECAM and MFD (Electronic Centralized Aircraft Monitor and Multi-Function Display) with infrequent but consistent saccades between these areas and others. This pattern is indicative of systematic checking for abnormalities rather than routine monitoring. The high frequency and duration of viewing ECAM and MFD are typically associated with abnormality detection procedures.
18-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace shows multiple saccades interspersed with periods of fixation (ND, PFD, Others), suggesting that the pilot is scanning different instruments or areas. The frequency and magnitude of the saccades, along with detailed fixations, indicate a behavior consistent with abnormality detection rather than routine monitoring."
9-AA2BB_Task2-Detected.json,Pos,0,"The gaze trace does not show a pattern consistent with focused or repetitive scanning that would be indicative of conducting abnormality detection. The pattern of ND (Normal Detection), saccades, and other activities like PFD (Primary Flight Display), Others, and External suggests regular monitoring behavior rather than a specific abnormality detection routine. The Pupil size also remains relatively stable, without significant changes that might indicate a response to detecting an abnormality."
4-AA2BB_Task2-Detected.json,Pos,1,"The pilot's gaze trace includes prolonged focus on key instruments such as ND (1052 ms), MCDU (852 ms), and LDG (621 ms), along with frequent saccades. This pattern suggests an in-depth inspection indicative of abnormality detection, rather than routine monitoring."
2-AA2BB_Task2-Detected.json,Pos,1,"The gaze trace shows a combination of different eye movement behaviors such as 'Others', 'saccade', and 'ND (Not Defined)'. The most significant part of the trace is the sudden change in pupil size associated with the 'saccade', dropping as low as 0.74 before stabilizing back to around 1.02. This sharp change in pupil size often indicates heightened attention or reaction to something unusual. Additionally, the presence of 'saccade' suggests the pilot's eyes are rapidly scanning which is typical during an abnormality detection process. Therefore, it is likely the pilot is conducting abnormality detection rather than just normal monitoring."
9-AA2BB_Task1-Detected.json,Pos,1,"The pilot's gaze trace shows high attention to the 'ECAM and MFD' display and frequent saccades, which is indicative of checking multiple systems for abnormalities. The duration and repetition of looking at specific displays like 'ECAM and MFD', 'ND', and 'Others', combined with the fluctuating pupil size, suggest thorough monitoring beyond regular checks, consistent with abnormality detection behavior."
10-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace shows multiple instances of 'ND' (abnormality detection) with varying pupil sizes, indicating that the pilot is engaged in specific monitoring for abnormalities."
17-BB2AA_Task1-Detected.json,Pos,1,"The gaze trace shows several transitions between different cockpit instruments such as MCDU, LDG, and ECAM and MFD, along with several saccadic movements. The pilot's frequent and varied checks on key instruments indicate a behavior consistent with abnormality detection rather than just normal monitoring."
3-AA2BB_Task1-Detected.json,Pos,1,"The gaze trace includes frequent and prolonged fixations on ECAM and MFD, significant for abnormality detection. Prolonged periods allocated to 'ECAM and MFD' (3707 ms) compared to 'Others' (331 ms) alongside multiple saccades suggests that the pilot is scanning information that indicates active monitoring for abnormalities."
4-BB2AA_Task1-Detected.json,Pos,1,"The gaze trace indicates that the pilot spends a significant amount of time looking at the ECAM and MFD displays, which are typically used for system monitoring and abnormality detection. For example, notable time durations include 631 ms, 471 ms, and an extensive 1873 ms on the ECAM and MFD displays. This high frequency and duration of fixations on these displays, interspersed with shorter saccades, suggest focused attention consistent with abnormality detection rather than routine monitoring."
5-BB2AA_Task1-Detected.json,Pos,1,"The gaze trace indicates significant scanning behavior with a high frequency of saccades and various areas being monitored, such as ECAM and MFD, FCU, and LDG. These behaviors suggest that the pilot is actively checking different instruments and areas within the cockpit, which is typical during abnormality detection. The pattern of frequent saccades and varied focus areas supports the idea of an active search for potential issues or abnormalities."
2-BB2AA_Task1-Detected.json,Pos,0,"The gaze trace predominantly shows 'External' with a few 'saccade' entries and a stable pupil size around 0.9 to 0.94, suggesting normal monitoring behavior rather than focused internal checks or abnormality detection."
13-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace includes prolonged periods of normal detection (ND) followed by targeted shifts, indicated by frequent saccades and changes in pupil size. The pattern of alternating between ND and saccades is consistent with a pilot scanning for abnormalities."
8-AA2BB_Task1-Detected.json,Pos,1,"The gaze trace indicates multiple saccades interspersed with fixations on critical flight control displays such as ECAM and MFD, LDG, PFD, and FCU. This pattern suggests active scanning and checking instruments, which are characteristic behaviors of abnormality detection rather than routine monitoring."
12-AA2BB_Task2-Detected.json,Pos,1,The gaze trace shows frequent saccades with varying pupil diameters and intervals of 'ND' (Not Detected) periods. These frequent and varied eye movements and changes in pupil size suggest that the pilot is scanning for irregularities or abnormalities rather than just monitoring normally.
8-AA2BB_Task2-Detected.json,Pos,1,"The pilot's gaze trace involves repeated checks of multiple cockpit displays such as 'ND', 'PFD', 'ECAM and MFD', and 'LDG' as well as a notably high number of saccades. These actions are indicative of abnormality detection rather than routine monitoring, as the pilot is actively cross-checking various instruments and information sources."
7-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace shows frequent and rapid saccades interspersed with periods of focus on the MCDU and various other areas. The elevated and fluctuating pupil sizes suggest heightened cognitive load and attention, which are consistent with abnormality detection behavior rather than routine monitoring."
17-AA2BB_Task2-Detected.json,Pos,1,"The gaze trace includes several saccades interspersed with periods of fixation and changes in pupil size, indicative of focused and intentional scanning behavior. This pattern is consistent with abnormality detection activities."
11-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace indicates sequences of 'Others', 'saccade', 'ND' (Non-detection), and 'PFD' (Probable False Detection) states accompanied by fluctuations in pupil size, which are characteristic of a pilot actively scanning and possibly detecting abnormalities rather than just routine monitoring."
